Telegram_ID,Offset,Variable_Name,Min,Max,Resolution,Unit,Comment
0x00C6,5.0,Error 1 Log error,0,1,1,bool,"1=yes, 0=no"
0x00C6,5.1-5.4,Error 1 display level,0,?,1,enum,"0=no display, 2=expert, 4=installer, 8=user"
0x00C6,6-8,Error 1 code,0,255,1,ASCII,displayed error code
0x00C6,9-10,Error 1 code numeric,0,65535,1,enum,numerical part of displayed error
0x00C6,11,Error 1 start year,0,255,1,,"Ignore bit 7, bit 0-6 give the year + 2000. If year is 0, it looks like a relative time from power on of the device and minutes are stored in offset 11-13"
0x00C6,12,Error 1 start month,0,12,1,,"may be bigger than 12 if minutes since power on are stored here, see comment on offset 10"
0x00C6,13,Error 1 start hour,0,23,1,,"may be bigger than 23 if minutes since power on are stored here, see comment on offset 10"
0x00C6,14,Error 1 start day,0,31,1,,"may be bigger than 31 if minutes since power on are stored here, see comment on offset 10"
0x00C6,15,Error 1 start minute,0,59,1,,"Is 0 if offset 10 is 0 and a relative time is stored in offset 11-13"
0x00C6,16,Error 1 end year,0,255,1,,"Ignore bit 7, bit 0-6 give the year + 2000. If year is 0, it looks like a relative time from power on of the device and minutes are stored in offset 11-13"
0x00C6,17,Error 1 end month,0,12,1,,"may be bigger than 12 if minutes since power on are stored here, see comment on offset 10"
0x00C6,18,Error 1 end hour,0,23,1,,"may be bigger than 23 if minutes since power on are stored here, see comment on offset 10"
0x00C6,19,Error 1 end day,0,31,1,,"may be bigger than 31 if minutes since power on are stored here, see comment on offset 10"
0x00C6,20,Error 1 end minute,0,59,1,,"Is 0 if offset 10 is 0 and a relative time is stored in offset 11-13"
0x00C6,21-41,Error 2,,,,,same as offset 0 ff. for error 1
0x00C6,42-62,Error 3,,,,,same as offset 0 ff. for error 1
0x00C6,63-83,Error 4,,,,,same as offset 0 ff. for error 1
0x00C6,84-104,Error 5,,,,,same as offset 0 ff. for error 1
0x00C6,105-125,Error 6,,,,,same as offset 0 ff. for error 1
0x00C6,126-146,Error 7,,,,,same as offset 0 ff. for error 1
0x00C6,147-167,Error 8,,,,,same as offset 0 ff. for error 1
0x00C6,168-188,Error 9,,,,,same as offset 0 ff. for error 1
0x00C6,189-209,Error 10,,,,,same as offset 0 ff. for error 1
0x00C7,0,Error UID,0,254,1,,ID of error 11
0x00C7,1,Error 11 source address,0,127,1,,"if 0x00, then no error"
0x00C7,2,Error 11 module ID,0,255,1,,same as in telegram 0x02 offset 0
0x00C7,3,Error 11 module ID extension?,0,255,1,,"is always 0, but maybe used if offset 1 is more than 255"
0x00C7,4,Error 11 reason,0,255,1,enum,"found so far: 0x00=fatal, 0x02/0x04/0x06=locked, 0x08=safety shutdown with restart, 0x0A=safety shutdown blocking, 0x0C=controlled shutdown, 0x0E=standard, 0x10=minor, 0x12/0x13=reset after maintenance, 0x14=maintenance"
0x00C7,5.0,Error 11 Log error,0,1,1,bool,"1=yes, 0=no"
0x00C7,5.1-5.4,Error 11 display level,0,?,1,enum,"0=no display, 2=expert, 4=installer, 8=user"
0x00C7,6-8,Error 11 code,0,255,1,ASCII,displayed error code
0x00C7,9-10,Error 11 code numeric,0,65535,1,enum,numerical part of displayed error
0x00C7,11,Error 11 start year,0,255,1,,"Ignore bit 7, bit 0-6 give the year + 2000. If year is 0, it looks like a relative time from power on of the device and minutes are stored in offset 11-13"
0x00C7,12,Error 11 start month,0,12,1,,"may be bigger than 12 if minutes since power on are stored here, see comment on offset 10"
0x00C7,13,Error 11 start hour,0,23,1,,"may be bigger than 23 if minutes since power on are stored here, see comment on offset 10"
0x00C7,14,Error 11 start day,0,31,1,,"may be bigger than 31 if minutes since power on are stored here, see comment on offset 10"
0x00C7,15,Error 11 start minute,0,59,1,,"Is 0 if offset 10 is 0 and a relative time is stored in offset 11-13"
0x00C7,16,Error 11 end year,0,255,1,,"Ignore bit 7, bit 0-6 give the year + 2000. If year is 0, it looks like a relative time from power on of the device and minutes are stored in offset 11-13"
0x00C7,17,Error 11 end month,0,12,1,,"may be bigger than 12 if minutes since power on are stored here, see comment on offset 10"
0x00C7,18,Error 11 end hour,0,23,1,,"may be bigger than 23 if minutes since power on are stored here, see comment on offset 10"
0x00C7,19,Error 11 end day,0,31,1,,"may be bigger than 31 if minutes since power on are stored here, see comment on offset 10"
0x00C7,20,Error 11 end minute,0,59,1,,"Is 0 if offset 10 is 0 and a relative time is stored in offset 11-13"
0x00C7,21-41,Error 12,,,,,same as offset 0 ff. for error 11
0x00C7,42-62,Error 13,,,,,same as offset 0 ff. for error 11
0x00C7,63-83,Error 14,,,,,same as offset 0 ff. for error 11
0x00C7,84-104,Error 15,,,,,same as offset 0 ff. for error 11
0x00C7,105-125,Error 16,,,,,same as offset 0 ff. for error 11
0x00C7,126-146,Error 17,,,,,same as offset 0 ff. for error 11
0x00C7,147-167,Error 18,,,,,same as offset 0 ff. for error 11
0x00C7,168-188,Error 19,,,,,same as offset 0 ff. for error 11
0x00C7,189-209,Error 20,,,,,same as offset 0 ff. for error 11
0x00FB,,,,,,,No data fields documented - metadata only (see metadata file)
0x099A,2,HP activity,0,4,1,enum,"0=off, 1=heating, 2=DHW, 3=defrost,4=alarm"
0x099A,5-7,HP operation time heating,0,16777215,1,h,3 byte unsigned int
0x099A,8-10,HP operation time dhw,0,16777215,1,h,3 byte unsigned int
0x099A,11-13,HP starts heating,0,16777215,1,,3 byte unsigned int
0x099A,14-16,HP starts dhw,0,16777215,1,,3 byte unsigned int
0x099A,17,Smart grid mode,0,3,1,enum,"0=Mode1 (I1 closed, I4 open = Heat pump blocked by energy supplier); 1=Mode2 (I1 open, I4 open = Normal operation); 2=Mode3 (I1 open, I4 closed = Heatpump prefered); 3=Mode4 (I1 closed, I4 closed = Forced operation of heatpump)"
0x0026,0,CH pump speed,1,10,1,enum,"1 = No predefined settings. Minimum pump speed telegram 0x16,offset 10 and maximum pump speed telegram 0x16 offset 9 manually adjustable; 2-7 = Constant speeds (minimum pump speed telegram 0x16 offset 10 and maximum pump speed telegram 0x16 offset 9 are the same). 8-10 = Predefined minimum pump speed 0x16 offset 10 and maximum pump speed 0x16 offset 9 settings."
0x0026,1,pump switch mode,0,5,1,enum,"auto = 0, according burner = 1, acc room temp control = 2, acc outdoor temp control = 3, acc outdoor temp control optimized = 4, energy saving = 4, acc CH heat request = 5"
0x0026,2,automatic anti cycle mode,-1,0,1,bool,"time delay between switching the boiler off and on again, 0 = off, FF = on"
0x0026,3,Min appliance power for CH and dhw,0,100,1,percent,
0x0026,4,Fan overrun time,1,18,1,10 sec,
0x0026,5,min flow temp setpoint,30,90,1,°C,
0x0026,6,max flow temp setpoint,30,90,1,°C,
0x0026,7,max appliance power in CH mode,0,100,1,percent,
0x0027,0,thermal desinfection,-1,0,1,bool,"0 = no, FF = yes"
0x0027,1,anti cycle time for dhw,20,60,1,min,time delay between switching the boiler off and on again
0x0027,2,dhw standby time after tapping,0,30,1,min,
0x0027,3,max pre heat temp,40,65,1,°C,
0x0027,4,water flow threshold for dhw demand,25,50,1,0.1 l/min,
0x0027,5,turbine signal delay time,2,16,1,0.25 sec,
0x0027,6,hot water on demand active,-1,0,1,bool,"0 = off, FF = on"
0x0027,7,activate stratifying tank pump for circulation,-1,0,1,bool,"0 = off, FF = on"
0x0027,8,pump off in case of dhw demand,-1,0,1,bool,"0 = off, FF = on"
0x0027,9,solar mode min activation time,0,50,1,min,
0x0027,10,max appliance power in dhw mode,0,100,1,percent,
0x0027,11,min dhw temperature,10,80,1,°C,user interface knob left position
0x0027,12,max dhw temperature,10,80,1,°C,user interface knob right position
0x0027,13,maximum of the max of the appliance power in dhw mode,0,100,1,percent,
0x0165,0,holiday start year,0,99,1,year,"0=invalid, offset 0-7 to be sent together"
0x0165,1,holiday start month,0,12,1,month,"0=invalid, offset 0-7 to be sent together"
0x0165,2,holiday start day,0,31,1,day,"0=invalid, offset 0-7 to be sent together"
0x0165,3,holiday start time,0,95,1,15 min,"0=invalid, 15 minute steps starting midnight, offset 0-7 to be sent together"
0x0165,4,holiday end year,0,99,1,year,"0=invalid, offset 0-7 to be sent together"
0x0165,5,holiday end month,0,12,1,month,"0=invalid, offset 0-7 to be sent together"
0x0165,6,holiday end day,0,31,1,day,"0=invalid, offset 0-7 to be sent together"
0x0165,7,holiday end time,0,95,1,15 min,"0=invalid, 15 minute steps starting midnight, offset 0-7 to be sent together"
0x0165,8,Holiday heating operation mode,1,4,1,enum,"1=auto, 2=fixed temp, 3=off, 4=eco"
0x0165,9,Holiday fixed heating temp,5,30,1,°C,
0x0165,10,Holiday DHW operation mode,1,5,1,enum,"1=auto, 2=off, 3=eco, 4=low, 5=high"
0x0165,11,Holiday auto thermal desinfection,-1,1,1,bool,"-1=yes, 1=no"
0x0165,12,Holiday ventilation operation mode,-1,5,1,enum,"-1=time, 0=off, 1=min, 2=reduced, 3=normal, 4=max, 5=demand"
0x0165,13,valid for HC1,-1,1,1,bool,"-1=yes, 1=no"
0x0165,14,valid for HC2,-1,1,1,bool,"-1=yes, 1=no"
0x0165,15,valid for HC3,-1,1,1,bool,"-1=yes, 1=no"
0x0165,16,valid for HC4,-1,1,1,bool,"-1=yes, 1=no"
0x0165,17,valid for DHW1,-1,1,1,bool,"-1=yes, 1=no"
0x0165,18,valid for DHW2,-1,1,1,bool,"-1=yes, 1=no"
0x0165,19,valid for vent1,-1,1,1,bool,"-1=yes, 1=no"
0x0165,20,valid for vent2,-1,1,1,bool,"-1=yes, 1=no"
0x0165,21,valid for vent3,-1,1,1,bool,"-1=yes, 1=no"
0x0165,22,valid for vent4,-1,1,1,bool,"-1=yes, 1=no"
0x016F,0,Heating level,0,3,1,enum,"0=undefined, 1=frost, 2=low, 3=high"
0x016F,1,Operating mode,0,5,1,enum,"0=undefined, 1=permanent, 2=auto, 3=holiday, 4=floor drying waiting, 5=floor drying running"
0x016F,2-3,Requested room temperature setpoint,0,300,0.1,°C,
0x016F,4-5,Current internal temperature,-32768,32767,0.1,°C,2 byte signed int
0x016F,6-7,Current external temperature,-32768,32767,0.1,°C,2 byte signed int
0x016F,8,Solar influence value,0,50,0.1,°C,
0x02A5,0-1,current room temp for this HC,0,40,0.1,°C,"-32768=open, 32767=short"
0x02A5,2.0,heating possible,0,1,1,bool,"false=0, true=1"
0x02A5,2.1,frost danger outdoor,0,1,1,bool,"false=0, true=1"
0x02A5,2.2,frost danger room,0,1,1,bool,"false=0, true=1"
0x02A5,2.3,open window detected in this HC,0,1,1,bool,"false=0, true=1"
0x02A5,2.4,Weather Depended Control summer mode,0,1,1,bool,"false=0, true=1"
0x02A5,2.5,Room temp valid,0,1,1,bool,"false=0, true=1"
0x02A5,2.6,Local season optimizer summer mode,0,1,1,bool,"false=0, true=1"
0x02A5,3,Optimized room temp setpoint,0,60,0.5,°C,off=0
0x02A5,4,Room temp flow setpoint,0,90,1,°C,"off_heat=0, off_cool=90"
0x02A5,5,Room temp power setpoint,0,100,1,%,na=255
0x02A5,6,Current room temp setpoint,0,60,0.5,°C,off=0
0x02A5,7,Next room temp setpoint,0,60,0.5,°C,off=0
0x02A5,8-9,Room Temperature Setpoint Determination: time to next setpoint,1,1440,1,min,
0x02A5,10.0,Room temp setpoint set automatically,0,1,1,bool,"false=0, true=1"
0x02A5,10.1,RTSD: Comfort Active,0,1,1,bool,"false=0, true=1"
0x02A5,10.2,RTSD: Temporary increase of setpoint active,0,1,1,bool,"false=0, true=1"
0x02A5,10.3,RTSD: Prevention of eco mode active,0,1,1,bool,"false=0, true=1"
0x02A5,10.4,RTSD: Advance mode is active,0,1,1,,"false=0, true=1"
0x02A5,11,Room Temp Setpoint: Heating Level,1,4,1,,"ECO=1, COMFORT1=2, COMFORT2=3, COMFORT3=4"
0x02A5,12,RTSD: Next Heating Level,1,4,1,,"ECO = 1, COMFORT1=2, COMFORT2=3, COMFORT3=4"
0x02A5,13-14,RTSD: Time To Next Heating Level,1,1440,1,min,
0x02A5,15-16,RTSD: Time Since Last Heating Level,1,1440,1,min,
0x02A5,17,Floordrying active,0,1,1,bool,"false=0, true=1"
0x02A5,18,HolidayMode activated for this heating circuit,0,4,1,enum,"none=0, AUTO_SAT=1, FIX_TEMP=2, OFF=3, ECO=4"
0x02A5,20,Local Season Optimizer mode,1,3,1,enum,"heating=1, idle=2, cooling=3"
0x02A5,27-28,Offset on room temperature setpoint due to room temperature influence,-100,300,0.1,K,
0x02A5,32,Room temp sensor value controller extsensor,0,100,1,%,Value defines the requested relative heating power for the heating circuit
0x02B9,0,Operation Mode,-1,0,1,enum,"auto=-1, manual=0"
0x02B9,1,Setpoint Comfort 3,10,60,0.5,°C,5°C ... 30°C
0x02B9,2,Setpoint Comfort 2,10,60,0.5,°C,5°C ... 30°C
0x02B9,3,Setpoint Comfort 1,10,60,0.5,°C,5°C ... 30°C
0x02B9,4,Setpoint Eco,10,60,0.5,°C,5°C ... 30°C
0x02B9,5,Eco Mode,0,3,1,enum,"off=0, outdoor=1, room=2,reduced=3"
0x02B9,6,Time Limit for manual operation mode: time,0,95,1,15min,15 minutes steps from midnight
0x02B9,7,Time Limit for manual operation mode: weekday,-1,6,1,enum,"OFF=-1, MONDAY=0, TUESDAY=1, WEDNESDAY=2, THURSDAY=3, FRIDAY=4, SATURDAY=5, SUNDAY=6"
0x02B9,8,Temporary Room Temp Setpoint,-1,60,0.5,°C,"NA=-1, OFF = 0"
0x02B9,9,Outdoor Temp Threshold,-20,10,1,°C,
0x02B9,10,Manual Setpoint,10,60,0.5,°C,OFF = 0
0x02B9,11,Active Clock Program,1,2,1,enum,clock program 1 or 2
0x02B9,12,Outdoor temp threshold for prevention of reduced temp,-30,10,1,°C,OFF = -31
0x02B9,17,Room temperature setpoint for cooling,5,30,0.5,°C,OFF=0
0x02B9,19,Switch Clock Value Mode,1,2,1,enum,"LEVELS=1, ABS_TEMP = 2"
0x02B9,20,Comfort Eco Temp Threshold,24,44,0.5,°C,
0x02B9,21,Heating Mode New,0,2,1,enum,"OFF=0, ON=1, AUTO=2"
0x02B9,22,Setpoint manual temp,10,60,0.5,°C,5°C ... 30°C
0x02B9,23,Boost mode,-1,0,1,bool,"YES=-1, NO=0"
0x02B9,24,Boost mode duration,1,8,1,h,
0x02B9,28,Cooling Operation Mode,0,1,1,enum,"OFF=0, ON=1"
0x02B9,29,Room temperature setpoint for cooling (new),10,60,0.5,°C,5°C ... 30°C
0x02C3,0,1st switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,2,2nd switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,4,3rd switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,6,4th switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,8,5th switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,10,6th switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,12,1st switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,14,2nd switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,16,3rd switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,18,4th switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,20,5th switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,22,6th switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,24,1st switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,26,2nd switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,28,3rd switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,30,4th switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,32,5th switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,34,6th switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,36,1st switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,38,2nd switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,39,2nd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,40,3rd switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,41,3rd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,42,4th switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,43,4th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,44,5th switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,45,5th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,46,6th switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,47,6th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,48,1st switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,49,1st switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,50,2nd switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,51,2nd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,52,3rd switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,53,3rd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,54,4th switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,55,4th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,56,5th switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,57,5th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,58,6th switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,59,6th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,60,1st switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,61,1st switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,62,2nd switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,63,2nd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,64,3rd switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,65,3rd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,66,4th switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,67,4th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,68,5th switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,69,5th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,70,6th switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,71,6th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,72,1st switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,73,1st switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,74,2nd switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,75,2nd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,76,3rd switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,77,3rd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,78,4th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,79,4th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,80,5th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,82,6th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x02C3,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02C3,84-101,Heating program name,32,255,1,ASCII,18 ASCII characters
0x02FF,0,1st switch point Monday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,2,2nd switch point Monday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,4,3rd switch point Monday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,6,4th switch point Monday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,8,5th switch point Monday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,10,6th switch point Monday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,12,1st switch point Tuesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,14,2nd switch point Tuesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,16,3rd switch point Tuesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,18,4th switch point Tuesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,20,5th switch point Tuesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,22,6th switch point Tuesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,24,1st switch point Wednesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,26,2nd switch point Wednesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,28,3rd switch point Wednesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,30,4th switch point Wednesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,32,5th switch point Wednesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,34,6th switch point Wednesday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,36,1st switch point Thursday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
